,链接,名字,放送类型,评分,中文名,导演,总导演,副导演,放送时间,系列构成,制作公司,脚本,分镜,演出,作画监督,原画,制片人,总集数,评分人数,看过,搁置,弃坑
214,/subject/2979,勇者王ガオガイガーFINAL,OVA,8.2,勇者王GaoGaiGar Final,山口祐司,米たにヨシトモ,原田奈々,2019-02-09,鈴木良武,サンライズ,"竹田裕一郎,北嶋博明,米たにヨシトモ","飯田馬之介,水島精二,日高政光,片山一良,高谷浩利,米たにヨシトモ,山口祐司","原田奈々,矢口夏美,米たにヨシトモ,山口祐司","中谷誠一,山根理宏,鈴木竜也,吉田徹,植田洋一,永田正美,木村貴宏,大塚健","大張正己,高谷浩利,寺岡巌,仲盛文,藤井まき,大塚健,椛島洋介,山根理宏,木村貴宏,鈴木卓也,後藤雅巳,千羽由利子,糸島雅彦,鈴木竜也",,8,171,240,24,15
215,/subject/78405,のんのんびより,TV,8.0,悠哉日常大王,川面真也,,,2013-10-07,吉田玲子,SILVER LINK.,"吉田玲子,志茂文彦,山田由香","錦織博,小柴純弥,澤井幸次,川面真也,岩崎良明,黒澤雅之","澤井幸次,川面真也,堀内直樹,福多潤,小柴純弥,浅見松雄,荻原露光,玉村仁,阿部栞士,中野一巳","竹森由加,飯飼一幸,菅野智之,大塚舞,高原修司,林隆祥,出野喜則,山吉一幸,本田辰雄,井本由紀,河村明夫,楠本祐子,松浦里美,手島典子",林隆祥,郷文裕貴,12,4027,5032,313,146
216,/subject/214265,少女☆歌劇 レヴュースタァライト,TV,8.0,少女☆歌剧 Revue Starlight,古川知宏,,小出卓史,2018-07-12,樋口達人,KINEMA CITRUS,樋口達人,"小出卓史,古川知宏,久保田雄大,黒田結花,佐伯昭志,光田史亮,小島正幸","飯野慎也,光田史亮,山田卓,三上喜子,小出卓史,古川知宏,鈴木龍太郎,小島正幸","髙澤美佳,光田史亮,林隆祥,和田伸一,松岡秀明,小出卓史,高倉武史,細田沙織,松尾亜希子,小栗寛子,大下久馬,安田祥子","春藤佳奈,伊礼えり,大山神,高橋賢,桑原寿弥,酒井智史,杉江敏治,北川隆之,徳田大貴,阿部尚人,小出卓史,木曽勇太,菊田幸一,青木真理子,青木康哲,五十嵐海,三宮昌太,荒井和人,林隆祥,小林麻衣子,高倉武史,黒田結花,荒川眞嗣,光田史亮",,12,2952,2892,119,103
217,/subject/486,NANA-ナナ-,TV,8.0,娜娜,浅香守生,,いしづかあつこ,2006-04-05,金春智子,MADHOUSE,"浦畑達彦,ふでやすかずゆき,金春智子","大久保富彦,高橋亨,青山浩行,中村亮介,佐山聖子,坂田純一,高橋敦史,鶴岡耕次郎,いしづかあつこ,島崎奈々子,浅香守生","高橋亨,廣川集一,池田重隆,山崎友正,松本剛,上田真弓,渡辺勘治,島崎奈々子,千葉大輔,釘宮洋,小酒井優,中村亮介,吉野智美,渡辺正彦,いしづかあつこ,鶴岡耕次郎,浅香守生,谷田部勝義,若林漢二","水川弘理,高乗陽子,濱田邦彦,藤澤俊幸,山沢実,君塚勝教,趙瑛來,桜井木の実,今井武志,申在益,李正弼,張民浩,門之園恵美,金東俊,松浦里美,鈴木美千代,中田博文,髙炅楠,森前和也,松本朋之,渡辺純子,李敏培,土橋昭人,馬場健,富沢和雄,阿部純子","常盤健太郎,いしづかあつこ,杉野昭夫,朝来昭子,江端里沙,和田高明,鈴木典光,若林漢二",丸山正雄,50,1472,1798,315,120
218,/subject/24790,男子高校生の日常,TV,8.0,男子高中生的日常,高松信司,,吉村愛,2012-01-09,,サンライズ,高松信司,"河村智之,高松信司,高橋順,池野昭二,吉村愛","高田淳,高橋順,池野昭二,河村智之,吉村愛","見嶋梨佳,伊藤香織,倉田綾子,牧内ももこ,西島加奈,河野悦隆,冨澤佳也乃,廣瀬智仁,湯本佳典,野田康行,鈴木幸江,天﨑まなむ,小磯沙矢香,鎌田祐輔","野田康行,さとう陽,豊田暁子,丸山隆,石川てつや,加藤はつえ",田中翔,12,7530,9196,425,192
219,/subject/2896,×××HOLiC◆継,TV,8.0,×××HOLiC◆继,水島努,,,2008-04-03,"横手美智子,大川七瀬",Production I.G,"横手美智子,大川七瀬,平見瞠,櫻井圭記,谷村大四郎","寺沢伸介,水島努,福富博,山本靖貴,ひいろゆきな,佐山聖子","寺沢伸介,水島努,山本靖貴,渡辺正彦,筑紫大介,ひいろゆきな","中村光宣,小谷杏子,畑智司,寺沢伸介,植田実,原由美子,黄瀬和哉,谷口淳一郎","宮沢康紀,朴性厚,岡真里子,林勇雄,西川貴史,草間英興",,13,1619,2229,123,37
220,/subject/101442,のんのんびより  りぴーと,TV,8.0,悠哉日常大王 Repeat,川面真也,,,2015-07-06,吉田玲子,SILVER LINK.,"志茂文彦,山田由香,吉田玲子","黒澤雅之,錦織博,澤井幸次,金﨑貴臣,川面真也,二瓶勇一","澤井幸次,池端隆史,高村雄太,平田豊,福多潤,阿部達也,川面真也","しまだひであき,堤谷典子,木下ゆうき,橋口隼人,橋本純一,吉田巧介,大塚舞,吉田和香子,竹森由加,井本由紀,佐々木睦美,古川英樹,本田辰雄",神谷智大,郷文裕貴,12,2414,3021,229,60
221,/subject/45336,Gravity Falls Season 1,TV,8.1,怪诞小镇 第一季,,,,2012-06-16,,Disney Television Animation,,,,,,,20,240,292,33,23
222,/subject/968,天体戦士サンレッド,TV,8.0,天体战士,岸誠二,,,2008-10-03,上江洲誠,AIC ASTA,"上江洲誠,中村浩二郎","岸誠二,小林孝志,内田香代夫,浅井義之,柳瀬雄之,松本剛彦,五十嵐達也,釘宮洋","東出太,和田卓也,仁昌寺義人,奥野耕太,喜多幡徹,五十嵐達也,横田守,岸誠二,唐戸光博","和田卓也,東出太,鷲北恭太,横田守,山根理宏,東海林真一,松本剛彦,西島克彦,樋口聡一,末廣直貴,西山忍,兵頭敬","山根理宏,松本剛彦,常盤健太郎,酒井啓史",,26,978,1163,117,75
223,/subject/5694,プリンセスチュチュ,TV,8.1,萩萩公主,河本昇悟,佐藤順一,,2002-08-16,横手美智子,Hal Film Maker,"横手美智子,中瀬理香,池田眞美子,佐藤卓哉,小中千昭","紅優,佐山聖子,佐藤順一,河本昇悟,伊藤達文","佐藤順一,浅見松雄,関田修,伊藤達文,西本由紀夫,紅優,室谷靖,小坂春女,河本昇悟,佐山聖子,山内東生雄","塩川貴史,飯飼一幸,赤田信人,吉川真一,伊藤郁子,小林明美,竹田逸子,牛島勇二,武内啓","岡真里子,千羽由利子,坂井久太",,26,252,324,45,20
224,/subject/89536,My Little Pony: Friendship Is Magic : S4,TV,8.2,小马驹G4 第四季,,,,2013-11-23,,,,,,,,,26,134,181,12,16
225,/subject/218707,少女終末旅行,TV,8.0,少女终末旅行,尾崎隆晴,,,2017-10-06,ふでやすかずゆき,WHITE FOX,ふでやすかずゆき,"迫井政行,川村賢一,おざわかずひろ,尾崎隆晴","尾崎隆晴,平向智子,武市直子,土屋浩幸,おざわかずひろ,三上喜子","中村和久,山本善哉,小野田貴之,相澤秀亮,永吉隆志,戸田麻衣,平村直紀","尾崎隆晴,戸田麻衣,佐藤元,坂井久太,中田正彦,つくみず",田中翔,12,3476,3900,338,177
226,/subject/2096,スレイヤーズNEXT,TV,8.0,秀逗魔导士NEXT,渡部高志,,,1996-04-05,"神坂一,高山治郎",イージー・フイルム,"長谷川勝己,渡辺誓子,千葉克彦,山田靖智,高山治郎,花田十輝","渡部高志,松園公,焼津半次,小林孝志,岩崎良明,横田和,則座誠,牧野滋人,佐藤英一,戸部敦夫,水島精二,高橋滋春,佐藤真人","牧野滋人,水島精二,高橋滋春,小林孝志,松園公,吉田俊司,山口武志,渡部高志,わだへいさく,佐藤英一,岩崎良明,横田和","宇都木勇,加藤洋人,菊池城二,寺岡賢司,戸部敦夫,宮田奈保美,駒井一也,佐々木一浩,高鉾誠","今石洋之,実原登",,26,805,1107,47,24
227,/subject/56847,かぐや姫の物語,剧场版,8.0,辉夜姬物语,高畑勲,,木戸雄一郎,2013-11-23,,スタジオジブリ,"坂口理子,高畑勲",百瀬義行,,"尾崎和孝,小西賢一","安藤雅司,西田達三,井上鋭,濱洲英喜,鎌田晋平,大塚伸治,賀川愛,中込利恵,西垣庄子,古屋勝悟,大杉宜弘,川口隆,山森英司,松本憲生,山口明子,橋本晋治",西村義明,1,817,1043,43,11
228,/subject/29421,君と僕。2,TV,8.0,少年同盟 2,神戸守,,,2012-04-02,吉田玲子,J.C.STAFF,"花田十輝,平林佐和子,國澤真理子,吉田玲子","鈴木洋平,神戸守,則座誠,山崎たかし,篁蒼氓,鎌倉由実,越田知明,青井小夜,福島利規,太田知章,井出安軌,島崎奈々子","橋本敏一,徳本善信,福多潤,福島利規,則座誠,鈴木洋平,青井小夜,島崎奈々子,佐藤清光,太田知章,神戸守","田中紀衣,都築裕佳子,加藤万由子,松下郁子,本城恵一朗,高橋賢,小川浩司,森出剛,音地正行,瀧原美樹,山崎正和,山下英美,中島美子,梶谷光春,青野厚司,空流辺広子,松岡謙治,林央剛,つなきあき,小栗寛子,出野喜則","長坂慶太,飯飼一幸",,13,1636,1986,155,75
229,/subject/4608,Avatar:The Last Airbender Season 3,TV,8.1,降世神通：最后的气宗 第三季,Ethan Spaulding,,,2007-09-21,,,,,,,,,21,308,395,21,22
230,/subject/2611,天体戦士サンレッド 第2期,TV,8.0,天体战士 第2期,",松本剛彦",岸誠二,仁昌寺義人,2009-10-03,"上江洲誠,中村浩二郎",AIC ASTA,"上江洲誠,中村浩二郎","浅井義之,内田香代夫",,"末廣直貴,神谷智大,西島克彦,東海林真一,李カンミン","亀田祥倫,李カンミン,常盤健太郎",,26,666,813,71,41
231,/subject/33491,South Park Season 16,TV,8.1,南方公园 第16季,,,,2012-03-14,,,,,,,,,14,254,338,23,29
232,/subject/3168,マクロスプラス,OVA,8.0,超时空要塞Plus,渡辺信一郎,河森正治,,2019-02-09,,トライアングルスタッフ,信本敬子,"樋口真嗣,河森正治,渡辺信一郎",森山雄治,"摩砂雪,青野厚司,森山雄治,瀬尾康博,後藤雅巳","逢坂浩司,庵野秀明,橋本敬史,村木靖,糸島雅彦,松田宗一郎,川元利浩,後藤雅巳,入江泰浩,木村貴宏,新井浩一,西田亜沙子,本田雄,山下将仁",,4,578,741,42,8
233,/subject/4607,Avatar:The Last Airbender Season 2,TV,8.1,降世神通：最后的气宗 第二季,Ethan Spaulding,,,2006-03-17,,,,,,,,,20,299,393,19,16
234,/subject/2481,宇宙の騎士テッカマンブレード,TV,8.0,宇宙骑士BLADE,ねぎしひろし,,,1992-02-18,"あかほりさとる,関島眞頼",タツノコプロ,"渡辺誓子,あみやまさはる,千葉克彦,関島眞頼,山下久仁明,あかほりさとる,川崎ヒロユキ,岸間信明","松園公,中村隆太郎,西山明樹彦,羽生頼仙,東伏美,山本康彦,板野一郎,鈴木吉男,橋本伊央汰,吉田英俊,ねぎしひろし,坂田純一,友田政晴,殿勝秀樹,澤井幸次","殿勝秀樹,高瀬節夫,西山明樹彦,鈴木吉男,千葉大輔,堤純子,佐乃鷹二巳,板野一郎,津田義三,吉田英俊,松園公,友田政晴,羽生頼仙,宮崎一哉","猫野輪太,アート・拓夢,中村豊,湖川友謙,山根理宏,伊藤尚往,小黒晃,室生聖人,猫野乃々美,アート・歩夢,井口忠一,加藤茂,ところともかず,敷島博英,加野晃,須田正己,世良武,佐野浩敏,板野一郎,工原しげき","山根理宏,後藤雅巳,渡部英雄,佐野浩敏,山下将仁,湖川友謙,室井ふみえ,大張正己,戸倉紀元,川元利浩,中村豊",,49,441,584,52,25
235,/subject/3478,のだめカンタービレ フィナーレ,TV,8.0,交响情人梦Finale,今千秋,,,2010-01-14,中島かずき,J.C.STAFF,"大野木寛,横谷昌宏,吉田玲子,丸尾みほ","鈴木洋平,三浦辰夫,今千秋,福田道生,三宅和男,わたなべひろし","今千秋,金田貞徳,鈴木洋平,佐藤光,秋田谷典昭,太田知章","野村芙沙子,梶谷光春,都築裕佳子,島村秀一,井嶋けい子,山川宏治,山田真也","山川吉樹,沼田誠也",山本幸治,11,1134,1493,94,33
236,/subject/72941,キルラキル,TV,7.9,斩服少女,今石洋之,,雨宮哲,2013-10-03,中島かずき,TRIGGER,"瀬古浩司,若林広海,中島かずき","博史池畠,今石洋之,前田真宏,小松田大全,小林寛,雨宮哲,吉成曜,立川譲,摩砂雪,林祐一郎,樋口真嗣,大塚健,吉岡忍,坂本一也,横山彰利,中村章子","博史池畠,大関雅幸,有冨興二,井端義秀,雨宮哲,江島泰男,大西景介,小林寛,高橋知也,清水久敏,大野和寿,中村章子,大塚雅彦,立川譲,小松田大全,三上喜子,大嶋博之,今石洋之","中森晃太郎,田澤潮,平田雄三,坂本勝,前田義宏,岩崎将大,半田修平,寺井佳史,原修一,芳垣祐介,菊池政芳,すしお,佐藤雅将,藤田真弓,星野真澄,米山舞","小澤和則,井関修一,糸島雅彦,中山竜,小島崇史,浅野元,若野哲也,寺野勇樹,中川英樹,小川完,東出太,金子雄人,雨宮哲,渡邉祐記,末澤慧,坂本勝,中森晃太郎,三宮昌太,大森英敏,村上泉,中村章子,高橋裕一,阿部慎吾,重原克也,米山舞,碇谷敦,伍柏諭,小倉陳利,藤田正幸,吉田徹,山門郁夫,平松禎史,すしお,坂詰嵩仁,三木達也,奥居久明,山下将仁,一居一平,錦織敦史,佐藤利幸,吉成曜,本田雄,堀剛史,半田修平,馬越嘉彦,亀田祥倫,馬場充子,今石洋之,徳丸輝明,川野達朗,小嶋慶祐,芳垣祐介,渡辺敬介,神谷智大,榎戸駿,向田隆,西垣庄子,前田真宏,小松田大全",,25,4861,5488,558,282
237,/subject/2459,ギャグマンガ日和3,TV,7.9,搞笑漫画日和3,大地丙太郎,,,2008-03-17,,スタジオディーン,,,"五月女有作,小島正士,南伸一郎,廣川集一,橋本英樹,和田高明,わたなべひろし,門智昭,秋山由樹子,小山和弘,横田和",,"門智昭,小山和弘,わたなべひろし,南伸一郎,小島正士,和田高明,横田和,橋本英樹,秋山由樹子",,12,1911,2717,59,23
238,/subject/8726,Redline,剧场版,8.0,红线,小池健,,,2010-10-09,榎戸洋司,MADHOUSE,"榎戸洋司,櫻井圭記,石井克人",小池健,小池健,小池健,"戸倉紀元,長野伸明,堀剛史,すしお,朝来昭子,森山洋,丸加奈子,福田道生,箕輪豊,杉浦幸次,今石洋之,青山浩行,川尻善昭,林祐一郎,大平晋也,浜崎博嗣,桝田浩史,筱雅律,清水義治,江本正弘,横田晋一,佐藤千春,山田勝哉,牧孝雄,澤田英彦,小曽根正美,橋本英樹",,1,890,1130,30,8
239,/subject/11577,THE iDOLM@STER,TV,7.9,偶像大师,錦織敦史,,,2011-07-07,"待田堂子,錦織敦史",A-1 Pictures,"待田堂子,錦織敦史,土屋理敬,白根秀樹,髙橋龍也","益山亮司,高雄統子,鶴巻和哉,錦織敦史,木村隆一,望月智充,今石洋之,山内重保,赤井俊文,横山彰利,高橋正典,吉岡忍,舛成孝二,柴田由香,今泉賢一,伊藤祐毅","高雄統子,いがりたかし,益山亮司,鈴木健太郎,錦織敦史,山内重保,赤井俊文,木村隆一,柴田由香,間島崇寛,原田孝宏,高島大輔,高橋正典,横山彰利,伊藤祐毅","本村晃一,山口智,小野田将人,原田大基,松尾祐輔,田中裕介,奥田陽介,赤井俊文,飯塚晴子,錦織敦史,高村和宏,髙田晃,林勇雄,荒尾英幸,すしお,飯飼一幸,常盤健太郎,林隆祥,木宮亮介,河合拓也,中路景子,大島縁,近岡直,川上哲也","神谷智大,青木康哲,林勇雄,伊藤良太,松尾祐輔,飯飼一幸,斎藤敦史,益山亮司,森田岳士,平牧大輔,柳隆太,柴田由香,佐藤利幸,冨田与四一,横山彰利,田中宏紀,平松禎史,高雄統子,飯塚晴子,玉木慎吾,梅津泰臣,原田大基,光田史亮,錦織敦史,赤井俊文,室井ふみえ,小澤和則,久貝典史,沈宏,田中裕介,川上哲也,三宮昌太,浅賀和行,北田勝彦,山口智,近岡直,鹿間貴裕,大田和寛,大島縁,三輪和宏,濱口明,河野恵美,吉田徹,米山舞,高橋裕一,米澤優,雨宮哲,古川良太,坂本勝,長坂慶太,石田慶一,戸谷賢都,羽山淳一,西垣庄子,中川洋未,朝井聖子,半田修平,久保田誓,吉成曜,小松勇輝,金子秀一,長町英樹,佐々木貴宏,伊藤祐毅,植村淳,小嶋慶祐,鈴木大,道下康太,柴山智隆,一居一平","国崎久徳,清水 暁",26,2714,2916,344,229
240,/subject/516,機動戦艦ナデシコ -The prince of darkness-,剧场版,8.0,机动战舰 -The prince of darkness-,佐藤竜雄,,,1998-08-08,,XEBEC,佐藤竜雄,佐藤竜雄,玉田博,"後藤圭二,堀内修,山岡信一,石井明治,赤堀重雄,前田明寿","植田実,新野量太,菊池聡延,佐藤雅弘,黄瀬和哉,谷津美弥子,加藤はつえ,浅野恭司,河野利幸,石原満,前田明寿,石本英治,中村豊,高見明男,うのまこと,岸田隆宏,岡辰也,坂崎忠,和田高明,山下敏成,河野悦隆,越智一裕,関口可奈味,伊東伸高,石井明治,林明美,長谷川眞也",下地志直,1,602,794,22,16
241,/subject/12283,L'illusionniste,剧场版,8.2,魔术师,Sylvain Chomet,,,2010-06-16,,,,鈴木亜矢,,,鈴木亜矢,,1,161,218,8,13
242,/subject/16621,South Park Season 15,TV,8.1,南方公园 第15季,,,,2011-04-27,,,,,,,,,14,257,353,29,27
243,/subject/44692,魔法少女まどか☆マギカ [後編] 永遠の物語,剧场版,8.0,魔法少女小圆 剧场版 [后篇] 永远的物语,宮本幸裕,新房昭之,寺尾洋之,2012-10-13,"新房昭之,東冨耶子",SHAFT,虚淵玄,,宮本幸裕,"寺尾洋之,鳥山冬美,高野晃久,神谷智大","今村亮,菊田幸一","丸山博雄,岩上敦宏",1,2082,3123,65,36
244,/subject/23304,伝説巨神イデオン 発動篇,剧场版,8.2,传说巨神伊迪安 发动篇,"滝沢敏文,富野由悠季",,,1982-07-10,,サンライズ,渡辺由自,,,湖川友謙,湖川友謙,,1,131,178,10,6
245,/subject/246429,BanG Dream! 2nd Season,TV,8.1,BanG Dream! 第二季,柿本広大,,,2019-01-03,綾奈ゆにこ,サンジゲン,"中西やすひろ,綾奈ゆにこ,後藤みどり","柿本広大,高橋成世,林直孝","高橋成世,浅利藤彰","阪本麻衣,花井柚都子","花井柚都子,阪本麻衣",,13,252,54,14,20
246,/subject/10553,Usavich Season 4,TV,8.0,监狱兔 第四季,富岡聡,,,2011-03-01,,カナバングラフィックス,富岡聡,富岡聡,,,,,13,1170,1408,51,28
247,/subject/1878,スクールランブル 二学期,TV,7.9,校园迷糊大王 二学期,金﨑貴臣,,大隈孝晴,2006-04-02,ときたひろこ,スタジオコメット,"ときたひろこ,金春智子,江夏由結,丸尾みほ,高橋ナツコ","細越裕治,金﨑貴臣,稲垣隆行,大隈孝晴,大久保政雄,池端隆史,恋野タンゴ,佐藤昌文","佐藤昌文,大久保政雄,友田政晴,池端隆史,大隈孝晴,熨斗谷充孝,恋野タンゴ,金﨑貴臣,徳本善信,稲垣隆行","渡辺はじめ,丸山隆,野村雅史,細越裕治,北原美佐,飯飼一幸,はっとりますみ,飯田清貴,志田ただし,土屋圭,村松尚雄,阿部千秋,野田康行,原由美子,秦野好紹,音地正行",小美野雅彦,,26,1444,1945,82,15
